Y;X;osm_id;code;fclass;name;ref;oneway;maxspeed;layer;bridge;tunnel;xAtZero;yAtZero;xAtOne;yAtOne;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;xkord;ykord
60.1781752;24.8076096;147217788;5153;footway;;;B;0;0;F;F;24.8076096;60.1781752;24.8075948;60.1782082;0;0;0;0;0;335.8444883576;24.8076096;60.1781752
60.1782082;24.8075948;147217788;5153;footway;;;B;0;0;F;F;24.8076096;60.1781752;24.8075948;60.1782082;-1;1;0;1;3.6166835638e-05;335.8444883576;24.8075948;60.1782082
60.1785273;24.8099306;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;0;0;0;0;0;256.5434498811;24.8099306;60.1785273
60.1784598;24.8096485;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;-1;1;0;1;0.0002900632;256.5434498811;24.8096485;60.1784598
60.1784598;24.8096485;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;0;0;0;0;0;243.6819118603;24.8096485;60.1784598
60.1784184;24.8095648;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;-1;1;0;1;9.3379066178e-05;243.6819118603;24.8095648;60.1784184
60.1784184;24.8095648;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;0;0;0;0;0;240.8203171559;24.8095648;60.1784184
60.1783902;24.8095143;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;-1;1;0;1;5.7840210925e-05;240.8203171559;24.8095143;60.1783902
60.1783902;24.8095143;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;0;0;0;0;0;248.0530509078;24.8095143;60.1783902
60.1783055;24.8093041;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;-1;1;0;1;0.0002266233;248.0530509078;24.8093041;60.1783055
60.1783055;24.8093041;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;0;0;0;0;0;258.0876104508;24.8093041;60.1783055
60.1782747;24.8091581;147217790;5153;footway;;;B;0;0;F;F;24.8099306;60.1785273;24.8091581;60.1782747;-1;1;0;1;0.0001492134;258.0876104508;24.8091581;60.1782747
60.1782082;24.8075948;147217791;5155;steps;;;B;0;0;F;F;24.8075948;60.1782082;24.8075091;60.1783397;0;0;0;0;0;326.9072691976;24.8075948;60.1782082
60.1783397;24.8075091;147217791;5155;steps;;;B;0;0;F;F;24.8075948;60.1782082;24.8075091;60.1783397;-1;1;0;1;0.000156961;326.9072691976;24.8075091;60.1783397
60.1787888;24.8090378;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;0;0;0;0;0;318.1135484676;24.8090378;60.1787888
60.1790185;24.8088318;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;-1;1;0;1;0.0003085419;318.1135484676;24.8088318;60.1790185
60.1790185;24.8088318;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;0;0;0;0;0;310.4788615718;24.8088318;60.1790185
60.1791536;24.8086735;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;-1;1;0;1;0.0002081127;310.4788615718;24.8086735;60.1791536
60.1791536;24.8086735;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;0;0;0;0;0;337.4340414492;24.8086735;60.1791536
60.1792744;24.8086233;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;-1;1;0;1;0.0001308154;337.4340414492;24.8086233;60.1792744
60.1792744;24.8086233;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;0;0;0;0;0;0.4321250145;24.8086233;60.1792744
60.1794998;24.808625;147283376;5141;service;;;B;0;0;F;F;24.8090378;60.1787888;24.808625;60.1794998;-1;1;0;1;0.0002254064;0.4321250145;24.808625;60.1794998
60.1772531;24.8010484;147283704;5141;service;Pohjanpolku;;B;40;0;F;F;24.8010484;60.1772531;24.8004675;60.177326;0;0;0;0;0;307.6238951501;24.8010484;60.1772531
60.1773765;24.8008883;147283704;5141;service;Pohjanpolku;;B;40;0;F;F;24.8010484;60.1772531;24.8004675;60.177326;-1;1;0;1;0.0002021375;307.6238951501;24.8008883;60.1773765
60.1773765;24.8008883;147283704;5141;service;Pohjanpolku;;B;40;0;F;F;24.8010484;60.1772531;24.8004675;60.177326;0;0;0;0;0;263.1566896827;24.8008883;60.1773765
60.177326;24.8004675;147283704;5141;service;Pohjanpolku;;B;40;0;F;F;24.8010484;60.1772531;24.8004675;60.177326;-1;1;0;1;0.0004238194;263.1566896827;24.8004675;60.177326
60.1757685;24.8014606;147370069;5152;cycleway;;;B;0;0;F;T;24.8014606;60.1757685;24.8016401;60.1754801;0;0;0;0;0;148.1018886967;24.8014606;60.1757685
60.1754801;24.8016401;147370069;5152;cycleway;;;B;0;0;F;T;24.8014606;60.1757685;24.8016401;60.1754801;-1;1;0;1;0.0003396981;148.1018886967;24.8016401;60.1754801
60.1759624;24.80163;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;81.8272351341;24.80163;60.1759624
60.1759651;24.8016488;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;1.8992893407e-05;81.8272351341;24.8016488;60.1759651
60.1759651;24.8016488;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;81.7604366168;24.8016488;60.1759651
60.1759895;24.8018173;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0001702575;81.7604366168;24.8018173;60.1759895
60.1759895;24.8018173;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;81.7883675946;24.8018173;60.1759895
60.1760477;24.8022206;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0004074778;81.7883675946;24.8022206;60.1760477
60.1760477;24.8022206;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;81.843161399;24.8022206;60.1760477
60.1760563;24.8022806;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;6.0613199884e-05;81.843161399;24.8022806;60.1760563
60.1760563;24.8022806;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;81.758520264;24.8022806;60.1760563
60.1760636;24.802331;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;5.0925926599e-05;81.758520264;24.802331;60.1760636
60.1760636;24.802331;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;329.7549022491;24.802331;60.1760636
60.1762207;24.8022394;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0001818543;329.7549022491;24.8022394;60.1762207
60.1762207;24.8022394;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;261.7746165039;24.8022394;60.1762207
60.1762134;24.8021889;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;5.1024895885e-05;261.7746165039;24.8021889;60.1762134
60.1762134;24.8021889;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;261.7833481958;24.8021889;60.1762134
60.1761465;24.8017256;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0004681052;261.7833481958;24.8017256;60.1761465
60.1761465;24.8017256;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;261.7971057963;24.8017256;60.1761465
60.1761195;24.8015383;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0001892361;261.7971057963;24.8015383;60.1761195
60.1761195;24.8015383;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;149.7310206638;24.8015383;60.1761195
60.1760059;24.8016046;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;0.0001315319;149.7310206638;24.8016046;60.1760059
60.1760059;24.8016046;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;149.8083770398;24.8016046;60.1760059
60.1759839;24.8016174;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;2.5452701233e-05;149.8083770398;24.8016174;60.1759839
60.1759839;24.8016174;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;0;0;0;0;0;149.627713641;24.8016174;60.1759839
60.1759624;24.80163;147370070;5141;service;;;B;0;0;F;F;24.80163;60.1759624;24.80163;60.1759624;-1;1;0;1;2.4920072226e-05;149.627713641;24.80163;60.1759624
60.1763987;24.8010646;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;0;0;0;0;0;146.4963437512;24.8010646;60.1763987
60.1761428;24.801234;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;-1;1;0;1;0.0003068895;146.4963437512;24.801234;60.1761428
60.1761428;24.801234;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;0;0;0;0;0;148.8553410281;24.801234;60.1761428
60.1759429;24.8013548;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;-1;1;0;1;0.0002335651;148.8553410281;24.8013548;60.1759429
60.1759429;24.8013548;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;0;0;0;0;0;148.71355945;24.8013548;60.1759429
60.175831;24.8014228;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;-1;1;0;1;0.0001309412;148.71355945;24.8014228;60.175831
60.175831;24.8014228;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;0;0;0;0;0;148.6670997777;24.8014228;60.175831
60.1757878;24.8014491;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;-1;1;0;1;5.0575982442e-05;148.6670997777;24.8014491;60.1757878
60.1757878;24.8014491;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;0;0;0;0;0;149.2111918775;24.8014491;60.1757878
60.1757685;24.8014606;147370072;5152;cycleway;Heikinkuja;;B;0;0;F;F;24.8010646;60.1763987;24.8014606;60.1757685;-1;1;0;1;2.246641939e-05;149.2111918775;24.8014606;60.1757685
60.1757964;24.8013701;147370073;5141;service;Heikinkuja;;B;0;0;F;F;24.800514;60.1756866;24.80163;60.1759624;-1;1;0;1;0.0008631125;82.6913703508;24.8013701;60.1757964
60.1757964;24.8013701;147370073;5141;service;Heikinkuja;;B;0;0;F;F;24.800514;60.1756866;24.80163;60.1759624;0;0;0;0;0;56.7132397041;24.8013701;60.1757964
60.175831;24.8014228;147370073;5141;service;Heikinkuja;;B;0;0;F;F;24.800514;60.1756866;24.80163;60.1759624;-1;1;0;1;6.3043239131e-05;56.7132397041;24.8014228;60.175831
60.175831;24.8014228;147370073;5141;service;Heikinkuja;;B;0;0;F;F;24.800514;60.1756866;24.80163;60.1759624;0;0;0;0;0;57.6183602766;24.8014228;60.175831
60.1759624;24.80163;147370073;5141;service;Heikinkuja;;B;0;0;F;F;24.800514;60.1756866;24.80163;60.1759624;-1;1;0;1;0.0002453524;57.6183602766;24.80163;60.1759624
60.1753437;24.8092183;167263606;5141;service;;;B;0;0;F;F;24.8094433;60.1749543;24.8087961;60.1748743;0;0;0;0;0;262.7753058052;24.8092183;60.1753437
60.1752639;24.8085888;167263606;5141;service;;;B;0;0;F;F;24.8094433;60.1749543;24.8087961;60.1748743;-1;1;0;1;0.0006345379;262.7753058052;24.8085888;60.1752639
60.1752639;24.8085888;167263606;5141;service;;;B;0;0;F;F;24.8094433;60.1749543;24.8087961;60.1748743;0;0;0;0;0;262.7662162314;24.8085888;60.1752639
60.1752277;24.8083036;167263606;5141;service;;;B;0;0;F;F;24.8094433;60.1749543;24.8087961;60.1748743;-1;1;0;1;0.0002874882;262.7662162314;24.8083036;60.1752277
x;24.8083036;167263606;5141;service;;;B;0;0;F;F;24.8094433;60.1749543;24.8087961;60.1748743;0;0;0;0;0;152.3034138906;24.8083036;60.1752277
60.180107;24.8013711;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;0;0;0;0;0;259.0982387005;24.8013711;60.180107
60.1800591;24.8011224;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;-1;1;0;1;0.0002532708;259.0982387005;24.8011224;60.1800591
60.1800591;24.8011224;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;0;0;0;0;0;252.8277467273;24.8011224;60.1800591
60.1799947;24.800914;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;-1;1;0;1;0.0002181236;252.8277467273;24.800914;60.1799947
60.1799947;24.800914;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;0;0;0;0;0;245.6065880749;24.800914;60.1799947
60.1793825;24.799564;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;-1;1;0;1;0.0014823255;245.6065880749;24.799564;60.1793825
60.1793825;24.799564;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;0;0;0;0;0;244.2245803191;24.799564;60.1793825
60.179319;24.7994325;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;-1;1;0;1;0.0001460291;244.2245803191;24.7994325;60.179319
60.179319;24.7994325;172082643;5152;cycleway;;;B;0;0;F;F;24.8013711;60.180107;24.7989102;60.1790669;0;0;0;0;0;244.2346606022;24.7994325;60.179319
60.1790695;24.7994761;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0003522741;49.2822721929;24.7994761;60.1790695
60.1790695;24.7994761;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;47.482269868;24.7994761;60.1790695
60.1792328;24.7996542;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.000241633;47.482269868;24.7996542;60.1792328
60.1792328;24.7996542;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;76.7104294283;24.7996542;60.1792328
60.179282;24.7998625;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0002140316;76.7104294283;24.7998625;60.179282
60.179282;24.7998625;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;79.7106682301;24.7998625;60.179282
60.1793115;24.800025;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.000165156;79.7106682301;24.800025;60.1793115
60.1793115;24.800025;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;89.7511599568;24.800025;60.1793115
60.1793119;24.8001171;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;9.2100868617e-05;89.7511599568;24.8001171;60.1793119
60.1793119;24.8001171;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;94.4602181582;24.8001171;60.1793119
60.1793019;24.8002453;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0001285894;94.4602181582;24.8002453;60.1793019
60.1793019;24.8002453;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;100.7612009405;24.8002453;60.1793019
60.1792109;24.8007241;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0004873709;100.7612009405;24.8007241;60.1792109
60.1792109;24.8007241;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;100.7633910394;24.8007241;60.1792109
60.1791702;24.8009382;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0002179342;100.7633910394;24.8009382;60.1791702
60.1791702;24.8009382;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;100.7563672896;24.8009382;60.1791702
60.1791505;24.8010419;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0001055546;100.7563672896;24.8010419;60.1791505
60.1791505;24.8010419;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;100.7543048274;24.8010419;60.1791505
60.1790788;24.8014194;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0003842488;100.7543048274;24.8014194;60.1790788
60.1790788;24.8014194;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;99.9097644685;24.8014194;60.1790788
60.1790346;24.8016724;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0002568319;99.9097644685;24.8016724;60.1790346
60.1790346;24.8016724;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;111.3489170825;24.8016724;60.1790346
60.1789918;24.8017819;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0001175674;111.3489170825;24.8017819;60.1789918
60.1789918;24.8017819;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;149.6966550192;24.8017819;60.1789918
60.1783238;24.8021723;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0007737158;149.6966550192;24.8021723;60.1783238
60.1783238;24.8021723;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;149.702980377;24.8021723;60.1783238
60.1777359;24.8025158;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.0006808955;149.702980377;24.8025158;60.1777359
60.1777359;24.8025158;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;0;0;0;0;0;150.8648232284;24.8025158;60.1777359
60.1771688;24.8028319;172082646;5152;cycleway;;;B;0;0;F;F;24.799181;60.1788155;24.8028319;60.1771688;-1;1;0;1;0.000649247;150.8648232284;24.8028319;60.1771688
60.1809845;24.8060234;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;262.2235708034;24.8060234;60.1809845
60.1809659;24.8058872;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0001374642;262.2235708034;24.8058872;60.1809659
60.1809659;24.8058872;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;264.3357893246;24.8058872;60.1809659
60.1809198;24.8054224;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0004670806;264.3357893246;24.8054224;60.1809198
60.1809198;24.8054224;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;269.8169470185;24.8054224;60.1809198
60.1809196;24.8053598;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;6.2600319488e-05;269.8169470185;24.8053598;60.1809196
60.1809196;24.8053598;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;278.3157133896;24.8053598;60.1809196
60.1809518;24.8051395;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0002226408;278.3157133896;24.8051395;60.1809518
60.1809518;24.8051395;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;280.3361214504;24.8051395;60.1809518
60.1809665;24.8050589;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;8.1929542901e-05;280.3361214504;24.8050589;60.1809665
60.1809665;24.8050589;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;269.2055743623;24.8050589;60.1809665
60.1809648;24.8049363;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0001226118;269.2055743623;24.8049363;60.1809648
60.1809648;24.8049363;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;264.3390704965;24.8049363;60.1809648
60.1809263;24.8045479;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0003903035;264.3390704965;24.8045479;60.1809263
60.1809263;24.8045479;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;268.2473790313;24.8045479;60.1809263
60.1808921;24.8034302;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0011182231;268.2473790313;24.8034302;60.1808921
60.1808921;24.8034302;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;258.0027150687;24.8034302;60.1808921
60.18059;24.8020086;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;0.0014533448;258.0027150687;24.8020086;60.18059
60.18059;24.8020086;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;0;0;0;0;0;179.8163603143;24.8020086;60.18059
60.1805588;24.8020087;172083497;5152;cycleway;Silkkiniitynpolku;;B;0;0;F;F;24.8060234;60.1809845;24.8020087;60.1805588;-1;1;0;1;3.1200160258e-05;179.8163603143;24.8020087;60.1805588
60.1809845;24.8060234;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;56.9753213723;24.8060234;60.1809845
60.1811459;24.8062717;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;0.0002961467;56.9753213723;24.8062717;60.1811459
60.1811459;24.8062717;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;21.9127353427;24.8062717;60.1811459
60.1811991;24.8062931;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;5.7342828675e-05;21.9127353427;24.8062931;60.1811991
60.1811991;24.8062931;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;348.4639383421;24.8062931;60.1811991
60.1814328;24.8062454;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;0.0002385183;348.4639383421;24.8062454;60.1814328
60.1814328;24.8062454;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;45.5464582153;24.8062454;60.1814328
60.1815003;24.8063142;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;9.6383037925e-05;45.5464582153;24.8063142;60.1815003
60.1815003;24.8063142;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;38.020190733;24.8063142;60.1815003
60.1816039;24.8063952;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;0.0001315065;38.020190733;24.8063952;60.1816039
60.1816039;24.8063952;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;0;0;0;0;0;339.1579008424;24.8063952;60.1816039
60.1817967;24.8063218;172083498;5152;cycleway;;;B;0;0;F;F;24.8060234;60.1809845;24.8063218;60.1817967;-1;1;0;1;0.0002062993;339.1579008424;24.8063218;60.1817967
60.1798886;24.8029894;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;0;0;0;0;0;131.8657039247;24.8029894;60.1798886
60.1797272;24.8031695;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;-1;1;0;1;0.0002418387;131.8657039247;24.8031695;60.1797272
60.1797272;24.8031695;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;0;0;0;0;0;146.7654181142;24.8031695;60.1797272
60.1796309;24.8032326;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;-1;1;0;1;0.0001151317;146.7654181142;24.8032326;60.1796309
60.1796309;24.8032326;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;0;0;0;0;0;146.7504722901;24.8032326;60.1796309
60.1795766;24.8032682;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;-1;1;0;1;6.4929577238e-05;146.7504722901;24.8032682;60.1795766
60.1795766;24.8032682;172083500;5121;unclassified;Opintie;;B;30;0;F;F;24.8029894;60.1798886;24.8032745;60.1793562;0;0;0;0;0;165.7990666178;24.8032682;60.1795766
